,Name,Link
1854,Cities are back in town : sociología urbana para un mundo globalizado (Sciences Po),https://coursera.org/learn/desarrollo-urbano
1855,Cities are back in town : urban sociology for a globalizing urban world (Sciences Po),https://coursera.org/learn/urban-development
1856,"Cities, Climate and Change: Pathways and Opportunities (Lund University)",https://coursera.org/learn/cities-climate-and-change
1857,Citizenship and the Rule of Law (University of London),https://coursera.org/learn/citizenship-rule-of-law
1858,Ciudades en Transición (Universidad Autónoma Metropolitana),https://coursera.org/learn/ciudades-en-transicin
1859,Ciudades en crisis y nuevas políticas urbanas (Universitat Autònoma de Barcelona),https://coursera.org/learn/ciudades-politicas-urbanas
1860,Civic Engagement in American Democracy (Duke University),https://coursera.org/learn/civic-engagement-american-democracy
1861,Clase interactivas y dinámicas en Classroom (Coursera Project Network),https://coursera.org/learn/clase-interactivas-dinamicas-classroom
1862,Clasificación de datos de Satélites con autoML y Pycaret (Coursera Project Network),https://coursera.org/learn/clasificacion-datos-satelites-automl-pycaret
1863,Clasificación de imágenes con Tensorflow (Coursera Project Network),https://coursera.org/learn/clasificacion-tensorflow
1864,Clasificación de imágenes: ¿cómo reconocer el contenido de una imagen? (Universitat Autònoma de Barcelona),https://coursera.org/learn/clasificacion-imagenes
1865,Class Creation in Object Oriented Python (Coursera Project Network),https://coursera.org/learn/class-creation-in-object-oriented-python
1866,Classical Cryptosystems and Core Concepts (University of Colorado System),https://coursera.org/learn/classical-cryptosystems
1867,Classical Sociological Theory (University of Amsterdam),https://coursera.org/learn/classical-sociological-theory
1868,Classical papers in molecular genetics (University of Geneva),https://coursera.org/learn/papers-molecular-genetics
1869,Classics of Chinese Humanities: Guided Readings (The Chinese University of Hong Kong),https://coursera.org/learn/classics-chinese-humanities
1870,Classification Analysis (University of Colorado Boulder),https://coursera.org/learn/classification-analysis
1871,"Classification Trees in Python, From Start To Finish (Coursera Project Network)",https://coursera.org/learn/classification-trees-in-python
1872,Classification and valuation - What you must know! (PwC India),https://coursera.org/learn/classification-and-valuation---what-you-must-know
1873,Classification of COVID19 using Chest X-ray Images in Keras (Coursera Project Network),https://coursera.org/learn/classification-of-covid19-using-chest-xray-images-in-keras
1874,Classification with Transfer Learning in Keras (Coursera Project Network),https://coursera.org/learn/image-classification-transfer-learning-keras
1875,Classify Images of Cats and Dogs using Transfer Learning (Google Cloud),https://coursera.org/learn/googlecloud-classify-images-of-cats-and-dogs-using-transfer-learning-6qgew
1876,Classify Images of Clouds in the Cloud with AutoML Vision (Google Cloud),https://coursera.org/learn/googlecloud-classify-images-of-clouds-in-the-cloud-with-automl-vision-boydv
1877,Classify Images with TensorFlow Convolutional Neural Networks (Google Cloud),https://coursera.org/learn/googlecloud-classify-images-with-tensorflow-convolutional-neural-networks-t7kqf
1878,Classify Radio Signals from Space using Keras (Coursera Project Network),https://coursera.org/learn/classify-radio-signals-space-keras-cnn
1879,Classify Radio Signals with PyTorch (Coursera Project Network),https://coursera.org/learn/classify-radio-signals-with-pytorch
1880,Classify Text into Categories with the Natural Language API (Google Cloud),https://coursera.org/learn/googlecloud-classify-text-into-categories-with-the-natural-language-api-v14pe
1881,Claves para Gestionar Personas (IESE Business School),https://coursera.org/learn/gestionar-personas
1882,Claves para la innovación en la docencia universitaria (Universitat de Barcelona),https://coursera.org/learn/innovacion-docencia-universitaria
1883,Clean Data in SQL using MySQL Workbench (Coursera Project Network),https://coursera.org/learn/clean-data-sql-mysql-workbench
1884,Clean Up Unused IP Addresses (Google Cloud),https://coursera.org/learn/googlecloud-clean-up-unused-ip-addresses-dcktm
1885,Clean Up Unused and Orphaned Persistent Disks (Google Cloud),https://coursera.org/learn/googlecloud-clean-up-unused-and-orphaned-persistent-disks-806hr
1886,Clean and analyze social media usage data with Python (Coursera Project Network),https://coursera.org/learn/analyze-social-media-python
1887,Click-to-Move with Unity NavMesh (Coursera Project Network),https://coursera.org/learn/click-move-unity-navmesh
1888,Client Booking & Scheduling with Picktime (Coursera Project Network),https://coursera.org/learn/client-booking-scheduling-with-picktime
1889,"Client Intake, Assessments, Skill Analysis and Planning (Goodwill Industries International)",https://coursera.org/learn/client-intake-assessments-skill-analysis-and-planning
1890,Client Needs and Software Requirements (University of Alberta),https://coursera.org/learn/client-needs-and-software-requirements
1891,Clientes de base de datos (Meta),https://coursera.org/learn/database-clients-es
1892,Climate Adaptation in Africa (University of Cape Town),https://coursera.org/learn/climate-adaptation
1893,Climate Aware Investing (EDHEC Business School),https://coursera.org/learn/climate-aware-investing
1894,Climate Change Mitigation in Developing Countries (University of Cape Town),https://coursera.org/learn/climate-change-mitigation
1895,Climate Change and Human Rights (New York University),https://coursera.org/learn/climate-change-and-human-rights
1896,Climate Change and Water in Mountains: A Global Concern (University of Geneva),https://coursera.org/learn/climate-changes-mountains-water
1897,Climate Change in Water and Sanitation Utilities (Banco Interamericano de Desarrollo),https://coursera.org/learn/climate-change-in-water-and-sanitation-utilities
1898,"Climate Change, Sustainability, and Global Public Health (University of Michigan)",https://coursera.org/learn/climate-change-sustainability-and-global-public-health
1899,Climate Geospatial Analysis on Python with Xarray (Coursera Project Network),https://coursera.org/learn/xarray
1900,Climate Solutions (The University of Edinburgh),https://coursera.org/learn/climate-solutions
1901,Climate and Climate Change in New Jersey (American Museum of Natural History),https://coursera.org/learn/climate-change-nj
1902,Climate change and Indigenous People and local communities (Universitat Autònoma de Barcelona),https://coursera.org/learn/climate-change-indigenous-communities
1903,Climate change and health (Imperial College London),https://coursera.org/learn/climate-change-health
1904,Climate change education: sustainable environments (Banco Interamericano de Desarrollo),https://coursera.org/learn/climate-change-education-sustainable-environments
1905,Clinical Data Models and Data Quality Assessments (University of Colorado System),https://coursera.org/learn/clinical-data-models-and-data-quality-assessments
1906,Clinical Decision Support Systems - CDSS 4 (University of Glasgow ),https://coursera.org/learn/cdss4
1907,Clinical Epidemiology (Utrecht University),https://coursera.org/learn/clinical-epidemiology
1908,"Clinical Kidney, Pancreas and Islet Transplantation (Universiteit Leiden, Leiden University Medical Center)",https://coursera.org/learn/clinical-kidney-transplantation
1909,Clinical Natural Language Processing (University of Colorado System),https://coursera.org/learn/clinical-natural-language-processing
1910,Clinical Terminology for International and U.S. Students (University of Pittsburgh),https://coursera.org/learn/clinical-terminology
1911,"Clinical Trials Analysis, Monitoring, and Presentation (Johns Hopkins University)",https://coursera.org/learn/clinical-trials-analysis-presentation-statistical-monitoring
1912,Clinical Trials Data Management and Quality Assurance (Johns Hopkins University),https://coursera.org/learn/clinical-trials-data-collection-management-quality-assurance
1913,Clinical Trials Management and Advanced Operations (Johns Hopkins University),https://coursera.org/learn/clinical-trials-management-and-advanced-operations
1914,Cloud Application Security (University of Minnesota),https://coursera.org/learn/cloud-application-security
1915,Cloud Applications (Georgia Institute of Technology),https://coursera.org/learn/cloud-app
1916,Cloud CDN (Google Cloud),https://coursera.org/learn/googlecloud-cloud-cdn-vovre
1917,Cloud Composer: Copying BigQuery Tables Across Different Locations (Google Cloud),https://coursera.org/learn/googlecloud-cloud-composer-copying-bigquery-tables-across-different-locati-4dy9i
1918,Cloud Composer: Qwik Start - Command Line (Google Cloud),https://coursera.org/learn/googlecloud-cloud-composer-qwik-start-command-line-yjs3w
1919,Cloud Composer: Qwik Start - Console (Google Cloud),https://coursera.org/learn/googlecloud-cloud-composer-qwik-start-console-9tte1
1920,Cloud Computing (Meta),https://coursera.org/learn/meta-cloud-computing
1921,"Cloud Computing Applications, Part 1: Cloud Systems and Infrastructure (University of Illinois at Urbana-Champaign)",https://coursera.org/learn/cloud-applications-part1
1922,"Cloud Computing Applications, Part 2: Big Data and Applications in the Cloud (University of Illinois at Urbana-Champaign)",https://coursera.org/learn/cloud-applications-part2
1923,Cloud Computing Basics (Cloud 101) (LearnQuest),https://coursera.org/learn/cloud-computing-basics
1924,"Cloud Computing Concepts, Part 1 (University of Illinois at Urbana-Champaign)",https://coursera.org/learn/cloud-computing
1925,Cloud Computing Concepts: Part 2 (University of Illinois at Urbana-Champaign),https://coursera.org/learn/cloud-computing-2
1926,Cloud Computing Foundations (Duke University),https://coursera.org/learn/cloud-computing-foundations-duke
1927,Cloud Computing Fundamentals on Alibaba Cloud (Alibaba Cloud Academy),https://coursera.org/learn/alibaba-cloud-computing
1928,Cloud Computing Law: Data Protection and Cybersecurity (Queen Mary University of London),https://coursera.org/learn/cloud-computing-law-data-protection-and-cybersecurity
1929,"Cloud Computing Law: Law Enforcement, Competition, & Tax (Queen Mary University of London)",https://coursera.org/learn/cloud-computing-law-law-enforcement-competition-tax
1930,Cloud Computing Law: Transactions (Queen Mary University of London),https://coursera.org/learn/cloud-computing-law-transactions
1931,Cloud Computing Primer: Infrastructure as a Service (IaaS) (Codio),https://coursera.org/learn/codio-cloud-computing-primer-semi-tech-business-infrastructure-as-a-service-iaas
1932,Cloud Computing Primer: Platform as a Service (PaaS) (Codio),https://coursera.org/learn/codio-cloud-computing-primer-semi-tech-business-platform-as-a-service-paas
1933,Cloud Computing Primer: Software as a Service (SaaS) (Codio),https://coursera.org/learn/codio-cloud-computing-primer-semi-tech-business-software-as-a-service-saas
